"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"ACSM5",1.52343845214903e-05,5.25525711190854e-06,1.91110020509927e-07,3.3206308135944e-06,7.76218096881777e-06,1.69234200967856e-05
"ACSS1",0.000181171988232493,3.67867997833598e-05,0.000134350344418479,1.99237848815664e-06,1.35283725456538e-05,8.38015139732398e-05
"ACSS2",3.35156459472787e-05,9.27398313866212e-07,3.63109038968862e-06,1.17328955413669e-05,1.55243619376355e-06,6.72858871317984e-06
"ACSS3",9.1406307128942e-06,3.09132771288737e-07,9.55550102549637e-07,2.2137538757296e-07,8.64928736525408e-06,4.28182918111444e-06
"ACTA1",2.34375146484467e-07,9.27398313866212e-07,1.71999018458935e-06,2.2137538757296e-07,2.21776599109079e-07,1.32532807986876e-05
"ACTA2",7.66406729004206e-05,1.14379125376833e-05,0.000103772741136891,6.64126162718879e-07,2.21776599109079e-07,2.03896627672116e-07
"ACTB",0.0168279011424382,0.0101281169857329,0.0204997985700384,0.0177740084928454,0.00756058604022761,0.0105061815340611
"ACTC1",5.85937866211166e-06,5.25525711190854e-06,5.73330061529782e-07,6.64126162718879e-07,1.99598939198171e-06,2.03896627672116e-07
"ACTG1",0.000723516077197548,0.000429385419320056,0.00173011901567637,0.00227463210731216,0.000597687934598968,1.01948313836058e-06
"ACTG2",1.57031348144593e-05,1.54566385644369e-06,1.33777014356949e-06,2.2137538757296e-07,1.3971925743872e-05,6.11689883016349e-07
"ACTL6A",7.7343798339874e-06,3.09132771288737e-07,1.91110020509927e-07,6.64126162718879e-07,2.21776599109079e-07,2.03896627672116e-07
"ACTL6B",1.71093856933661e-05,3.74050653259372e-05,1.0511051128046e-05,3.12139296477873e-05,4.59077560155794e-05,3.03805975231453e-05
"ACTMAP",7.7343798339874e-06,6.49178819706349e-06,2.27420924406814e-05,2.2137538757296e-07,1.1088829955454e-06,2.03896627672116e-07
"ACTN1",0.000100546937841836,7.51192634231632e-05,8.9630599619156e-05,1.17328955413669e-05,4.01415644387433e-05,1.28454875433433e-05
"ACTN2",8.92969308105818e-05,1.54566385644369e-06,2.23598723996615e-05,3.65269389495384e-05,6.98596287193599e-05,3.60897030979646e-05
"ACTN3",1.66406354003971e-05,3.09132771288737e-07,1.91110020509927e-07,2.2137538757296e-07,2.21776599109079e-07,2.03896627672116e-07
"ACTN4",6.35156646972904e-05,1.51475057931481e-05,3.49731337533167e-05,6.64126162718879e-07,5.54441497772698e-06,1.4068867309376e-05
"ACTR10",2.55468909668069e-05,2.62762855595427e-05,4.49108548198329e-05,6.35347362334395e-05,6.65329797327237e-07,1.20299010326549e-05
"ACTR1A",1.61718851074282e-05,3.98781274962471e-05,2.92398331380189e-05,2.32444156951608e-05,2.21776599109079e-07,4.58767412262262e-05
"ACTR1B",2.34375146484467e-07,3.09132771288737e-07,7.45329079988717e-06,5.97713546446991e-06,2.19558833117988e-05,2.91572177571126e-05
"ACTR2",2.57812661132913e-06,0.000221648197014025,0.000540650248022585,0.000785218499721288,0.00126346128512442,0.000441436198910132
"ACTR3",0.000738516086572554,0.00014931112853246,5.15997055376804e-06,8.52295242155895e-05,0.000502323996982064,6.62664039934378e-05
"ACTR3B",6.6796916748073e-05,1.08196469951058e-05,1.91110020509927e-07,1.99237848815664e-06,0.000156796055570119,1.81467998628183e-05
"ACTR3C",2.55468909668069e-05,2.75128166446976e-05,5.92441063580775e-06,4.13971974761435e-05,2.21776599109079e-07,9.58314150058947e-06
"ACTR5",1.42968839355525e-05,2.44214889318103e-05,1.5862131702324e-05,2.2137538757296e-07,1.55243619376355e-06,1.08065212666222e-05
"ACTR6",2.1093763183602e-06,3.40046048417611e-06,1.33777014356949e-06,5.09163391417808e-06,2.21776599109079e-07,4.87312940136358e-05
"ACTR8",2.97656436035273e-05,6.49178819706349e-06,1.91110020509927e-07,9.51914166563727e-06,2.59478620957622e-05,8.35976173455677e-06
"ACTRT3",2.1093763183602e-06,9.58311590995086e-06,9.55550102549637e-07,2.2137538757296e-07,6.65329797327237e-07,2.03896627672116e-07
"ACVR1",9.60938100586313e-06,3.40046048417611e-06,1.71999018458935e-06,6.64126162718879e-07,5.10086177950882e-06,1.83506964904905e-06
"ACVR1B",7.7343798339874e-06,0.00028409301681435,0.000140465865074797,0.000204772233504988,0.000193610971022226,0.000182487481766544
"ACVR1C",2.34375146484467e-07,2.78219494159864e-06,5.73330061529782e-07,2.14734125945771e-05,0.000151916970389719,3.48663233319319e-05
"ACVR2A",2.34375146484467e-07,0.000140037145393798,1.43332515382446e-05,0.000247719058694142,6.65329797327237e-07,9.6443104888911e-05
"ACVR2B",3.53906471191545e-05,5.28617038903741e-05,7.73995583065206e-05,2.85574249969118e-05,2.21776599109079e-07,7.48300623556667e-05
"ACVR2B-AS1",5.85937866211166e-06,1.57657713357256e-05,5.90529963375676e-05,6.64126162718879e-07,6.87507457238145e-06,1.83506964904905e-06
"ACVRL1",0.000101953188720743,1.32927091654157e-05,1.01288310870262e-05,1.48321509673883e-05,4.2137553830725e-06,1.01948313836058e-06
"ACY1",5.78906611816632e-05,1.02013814525283e-05,1.47154715792644e-05,1.57176525176801e-05,1.1088829955454e-06,1.5700040330753e-05
"ACY3",1.17187573242233e-06,4.63699156933106e-06,1.91110020509927e-07,7.74813856505359e-06,1.08670533563449e-05,4.28182918111444e-06
"ACYP1",1.17187573242233e-06,3.43137376130499e-05,1.43332515382446e-05,1.54962771301072e-06,4.2137553830725e-06,2.01857661395395e-05
"ACYP2",6.49219155761972e-05,8.37749810192478e-05,6.63151771169448e-05,0.000119321333901825,0.000138610374443174,1.03987280112779e-05
"ADA",2.13281383300865e-05,4.01872602675359e-06,5.73330061529782e-07,3.76338158874032e-06,1.99598939198171e-06,1.5700040330753e-05
"ADA2",2.34375146484467e-07,2.16392939902116e-06,2.48443026662906e-06,5.09163391417808e-06,7.31862777059961e-06,2.03896627672116e-07
"ADAD2",5.03906564941603e-05,3.09132771288737e-07,5.92441063580775e-06,2.2137538757296e-07,1.70767981313991e-05,2.87494245017684e-05
"ADAM10",3.8671899169937e-05,3.0604144357585e-05,0.000223407613976105,0.000104267807546864,0.000225990354492152,0.000181264102000511
"ADAM11",7.28906705566691e-05,1.51475057931481e-05,3.9559774245555e-05,9.96189244078319e-06,4.2137553830725e-06,6.54508174827493e-05
"ADAM12",2.69531418457137e-05,5.87352265448601e-06,4.68219550249322e-05,2.43512926330256e-06,1.1088829955454e-06,1.77390066074741e-05
"ADAM15",7.031254394534e-07,4.01872602675359e-06,1.89198920304828e-05,8.19088934019951e-06,5.10086177950882e-06,5.52559860991435e-05
"ADAM17",0.0001689844806153,0.000203718496279278,0.000182510069586981,0.00018396294707313,9.15937354320497e-05,2.1001352650228e-05
"ADAM18",5.85937866211166e-06,1.54566385644369e-06,1.71999018458935e-06,6.64126162718879e-07,1.99598939198171e-06,5.50520894714714e-06
"ADAM19",2.08593880371175e-05,1.70023024208806e-05,3.99419942865748e-05,1.54962771301072e-06,1.1088829955454e-06,7.13638196852407e-06
"ADAM2",2.34375146484467e-07,4.01872602675359e-06,1.91110020509927e-07,6.64126162718879e-07,2.88309578841803e-06,2.24286290439328e-06
"ADAM21",4.00781500488438e-05,1.94753645911905e-05,4.01331043070848e-06,2.2137538757296e-07,2.94962876815075e-05,7.13638196852407e-06
"ADAM22",1.66406354003971e-05,0.00021299247941794,3.24887034866877e-06,0.000350437238527995,0.000216232184131352,0.000156388713424513
"ADAM23",3.07031441894651e-05,3.0604144357585e-05,8.98217096396659e-06,6.6191240884315e-05,5.74401391692515e-05,3.6905289608653e-05
"ADAM28",6.16406635254147e-05,3.09132771288737e-07,5.71418961324683e-05,3.78551912749761e-05,1.21977129509993e-05,1.83506964904905e-06
"ADAM29",1.17187573242233e-06,9.27398313866212e-07,5.73330061529782e-07,2.2137538757296e-07,2.43954259019987e-06,3.87403592577021e-06
"ADAM30",9.1406307128942e-06,3.40046048417611e-06,3.24887034866877e-06,1.1068769378648e-06,1.1310606554563e-05,1.42727639370481e-06
"ADAM32",3.04687690429807e-06,3.09132771288737e-07,5.73330061529782e-07,5.09163391417808e-06,6.65329797327237e-07,1.01948313836058e-06
"ADAM33",3.8671899169937e-05,6.58452802845011e-05,7.20484777322426e-05,4.22826990264353e-05,1.35283725456538e-05,0.000140076983210744
"ADAM5",6.79687924804953e-06,2.16392939902116e-06,9.55550102549637e-07,4.20613236388624e-06,2.21776599109079e-07,2.03896627672116e-07
"ADAM7",1.00781312988321e-05,9.58311590995086e-06,8.98217096396659e-06,1.1068769378648e-06,2.43954259019987e-06,2.03896627672116e-07
"ADAM8",7.89844243652652e-05,4.11146585814021e-05,2.73287329329196e-05,2.23589141448689e-05,1.1088829955454e-06,5.85183321418974e-05
"ADAM9",1.17187573242233e-06,0.000104177743924305,5.48485758863492e-05,4.13971974761435e-05,4.5020649619143e-05,0.0001184639406775
"ADAMTS1",6.30469144043215e-05,7.57375289657407e-05,0.000100714980808732,1.61604032928261e-05,1.88510109242717e-05,0.000224897980322344
"ADAMTS10",0.000109453193408246,4.04963930388246e-05,9.55550102549637e-07,1.43894001922424e-05,5.54441497772698e-06,0.00020043038500169
"ADAMTS12",1.42968839355525e-05,6.49178819706349e-06,8.21773088192688e-06,2.2137538757296e-07,1.75203513296172e-05,9.17534824524523e-06
"ADAMTS13",5.9765662353539e-05,5.25525711190854e-06,3.63109038968862e-06,3.3206308135944e-06,1.75203513296172e-05,5.56637793544877e-05
"ADAMTS14",5.78906611816632e-05,8.96485036737339e-06,4.01331043070848e-06,5.53438468932399e-06,2.21776599109079e-07,4.28182918111444e-06
"ADAMTS15",3.8203148876968e-05,6.49178819706349e-06,5.15997055376804e-06,6.64126162718879e-07,1.1088829955454e-06,1.24376942879991e-05
"ADAMTS16",2.32031395019622e-05,2.75128166446976e-05,6.3066306768276e-06,2.43512926330256e-06,1.53025853385265e-05,3.52741165872761e-05
"ADAMTS16-DT",2.4609390380869e-05,9.27398313866212e-07,2.48443026662906e-06,1.99237848815664e-06,9.5363937616904e-06,3.87403592577021e-06
"ADAMTS17",2.32031395019622e-05,4.01872602675359e-06,1.47154715792644e-05,3.3206308135944e-06,2.43954259019987e-06,5.15858468010454e-05
"ADAMTS18",8.20313012695633e-06,9.27398313866212e-07,1.71999018458935e-06,1.54962771301072e-06,4.65730858129066e-06,7.5441752238683e-06
"ADAMTS19",1.00781312988321e-05,3.09132771288737e-07,4.39553047172833e-06,5.53438468932399e-06,5.10086177950882e-06,4.68962243645867e-06
"ADAMTS2",5.13281570800982e-05,1.26744436228382e-05,1.01288310870262e-05,1.99237848815664e-06,3.17140536725983e-05,7.13638196852407e-06
"ADAMTS20",3.515627197267e-06,3.09132771288737e-07,5.73330061529782e-07,4.64888313903216e-06,2.21776599109079e-07,5.09741569180291e-06
"ADAMTS3",3.04687690429807e-06,2.78219494159864e-06,2.1022102256092e-06,2.2137538757296e-07,3.77020218485434e-06,2.03896627672116e-07
"ADAMTS4",8.67188041992526e-06,9.27398313866212e-07,1.91110020509927e-07,2.2137538757296e-07,1.1088829955454e-06,6.3207954578356e-06
"ADAMTS5",9.1406307128942e-06,3.09132771288737e-07,2.86665030764891e-06,2.2137538757296e-07,1.17541597527812e-05,1.32532807986876e-05
"ADAMTS6",4.9218780761738e-06,3.09132771288737e-07,2.1022102256092e-06,7.30538778990767e-06,3.77020218485434e-06,7.13638196852407e-06
"ADAMTS7",8.0859425537141e-05,1.63840368783031e-05,1.89198920304828e-05,1.88169079437016e-05,2.90527344832894e-05,7.27910960789455e-05
"ADAMTS8",6.79687924804953e-06,2.16392939902116e-06,9.55550102549637e-07,7.32752532866497e-05,7.76218096881777e-06,2.79338379910799e-05
"ADAMTS9",2.34375146484467e-07,5.59530316032615e-05,1.91110020509927e-07,6.41988623961583e-06,2.43954259019987e-06,6.78975770148147e-05
"ADAMTS9-AS1",2.34375146484467e-07,3.09132771288737e-07,1.71999018458935e-06,6.64126162718879e-07,1.1088829955454e-06,2.34481121822934e-05
"ADAMTS9-AS2",1.61718851074282e-05,5.87352265448601e-06,6.3066306768276e-06,3.3206308135944e-06,1.48590321403083e-05,1.5700040330753e-05
"ADAMTSL1",3.07031441894651e-05,3.40046048417611e-06,1.91110020509927e-07,7.74813856505359e-06,3.26011600690346e-05,1.12143145219664e-05
"ADAMTSL2",1.28906330566457e-05,5.87352265448601e-06,7.83551084090702e-06,1.1068769378648e-06,3.77020218485434e-06,1.32532807986876e-05
"ADAMTSL3",7.031254394534e-07,2.68945511021202e-05,1.33777014356949e-06,2.2137538757296e-07,1.48590321403083e-05,4.79157075029473e-05
"ADAMTSL4",8.20313012695633e-06,7.11005373964096e-06,8.98217096396659e-06,1.0847393991075e-05,1.55243619376355e-06,4.28182918111444e-06
"ADAMTSL4-AS2",4.45312778320486e-06,4.01872602675359e-06,5.73330061529782e-07,2.43512926330256e-06,2.21776599109079e-07,1.24376942879991e-05
"ADAMTSL5",1.17187573242233e-06,2.75128166446976e-05,1.91110020509927e-07,3.3206308135944e-06,5.54441497772698e-06,6.8305370270159e-05
"ADAP1",5.13281570800982e-05,5.87352265448601e-06,3.91775542045351e-05,2.2137538757296e-07,4.81255220066702e-05,8.86950330373706e-05
"ADAP2",4.10156506347816e-05,2.19484267615004e-05,2.38887525637409e-05,1.88169079437016e-05,2.10687769153625e-05,1.08065212666222e-05
"ADAR",0.000681328550830344,0.000601881505699172,0.000250545236888515,0.000499201498977024,0.000751600894380669,0.00150006748978376
"ADARB1",0.00011648444780278,5.5334766060684e-05,3.11509333431182e-05,3.91834436004139e-05,5.83272455656878e-05,0.000107045729527861
"ADARB2",2.57812661132913e-06,1.14379125376833e-05,2.86665030764891e-06,6.26492346831476e-05,1.1088829955454e-06,4.3837774949505e-05
"ADARB2-AS1",7.031254394534e-07,7.11005373964096e-06,2.86665030764891e-06,6.64126162718879e-07,1.92945641224899e-05,4.17988086727838e-05
"ADAT1",2.57812661132913e-06,1.7620567963458e-05,4.01331043070848e-06,9.96189244078319e-06,1.1310606554563e-05,2.34481121822934e-05
"ADAT2",1.28906330566457e-05,8.34658482479591e-06,2.86665030764891e-06,5.09163391417808e-06,1.55243619376355e-06,6.11689883016349e-07
"ADCK1",6.79687924804953e-06,5.87352265448601e-06,2.1022102256092e-06,1.04046432159291e-05,1.21977129509993e-05,1.73312133521299e-05
"ADCK2",8.55469284668303e-05,3.80233308685147e-05,7.83551084090702e-06,1.35038986419505e-05,3.96980112405252e-05,7.5441752238683e-06
"ADCK5",1.7578135986335e-05,2.78219494159864e-06,3.63109038968862e-06,2.2137538757296e-07,5.98796817594513e-06,2.03896627672116e-07
"ADCY1",5.39062836914273e-06,0.000104796009466882,0.000153843566510492,0.000381872543563356,6.65329797327237e-07,0.000137222430423334
"ADCY10",2.1093763183602e-06,1.54566385644369e-06,1.91110020509927e-07,1.54962771301072e-06,9.5363937616904e-06,2.26325256716049e-05
"ADCY2",0.000149296968310605,0.000128908365627403,0.00018518560987412,2.85574249969118e-05,0.000126190884893066,4.68962243645867e-06
"ADCY3",0.000212578257861411,0.00010046815066884,1.33777014356949e-06,2.2137538757296e-07,6.18756711514331e-05,0.000117648354166811
"ADCY4",1.66406354003971e-05,1.45292402505707e-05,4.39553047172833e-06,1.0847393991075e-05,2.43954259019987e-06,3.48663233319319e-05
"ADCY5",2.55468909668069e-05,3.55502686982048e-05,8.59995092294673e-06,2.81146742217659e-05,1.3971925743872e-05,6.8305370270159e-05
"ADCY6",3.515627197267e-06,3.09132771288737e-07,9.36439100498644e-06,6.64126162718879e-07,6.65329797327237e-07,1.83506964904905e-06
"ADCY6-DT",7.031254394534e-07,9.27398313866212e-07,5.73330061529782e-07,4.20613236388624e-06,2.43954259019987e-06,2.03896627672116e-07
"ADCY7",1.89843868652418e-05,2.99858788150075e-05,1.91110020509927e-07,2.28016649200149e-05,1.04235001581267e-05,1.01948313836058e-06
"ADCY8",7.031254394534e-07,6.49178819706349e-06,1.91110020509927e-07,5.09163391417808e-06,2.21776599109079e-07,9.58314150058947e-06
"ADCY9",0.000359297099560687,9.98498851262622e-05,0.00010644828142403,2.2137538757296e-07,0.000241514716429787,0.000113162628358025
"ADCYAP1R1",0.000117421948388718,9.27398313866212e-07,4.52930748608528e-05,3.16566804229333e-05,2.01816705189262e-05,2.87494245017684e-05
"ADD1",0.000112265695166059,4.54425173794444e-05,0.000200856631555934,0.000134374860256787,4.36899900244886e-05,0.000217965494981492
"ADD2",0.000262265788916118,0.000196917575310926,2.31243124817012e-05,0.000700210350893272,0.000324015611298365,0.000484254490721276
"ADD3",3.04687690429807e-06,0.000143128473106685,0.00104709180237389,1.30611478668046e-05,0.000270345674313967,2.03896627672116e-07
"ADD3-AS1",2.60156412597758e-05,2.07118956763454e-05,0.000177541209053723,9.96189244078319e-06,0.000109335863360776,1.16221077773106e-05
"ADGB",2.1093763183602e-06,3.09132771288737e-07,9.55550102549637e-07,2.2137538757296e-07,3.32664898663619e-06,1.01948313836058e-06
"ADGRA1",1.24218827636767e-05,9.27398313866212e-07,1.91110020509927e-07,1.1068769378648e-06,2.43954259019987e-06,3.46624267042598e-06
"ADGRA2",2.41406400879001e-05,1.54566385644369e-06,1.91110020509927e-07,1.79314063934097e-05,4.36899900244886e-05,7.27910960789455e-05
"ADGRA3",1.89843868652418e-05,1.57657713357256e-05,3.00042732200586e-05,1.52749017425342e-05,1.48590321403083e-05,6.11689883016349e-07
"ADGRB1",5.929691206057e-05,1.70023024208806e-05,1.91110020509927e-07,6.64126162718879e-07,6.87507457238145e-06,6.1372884929307e-05
"ADGRB2",3.77343985839991e-05,1.26744436228382e-05,1.50976916202843e-05,6.64126162718879e-07,3.48189260601254e-05,3.05844941508174e-06
"ADGRB3",1.94531371582107e-05,3.09132771288737e-07,2.48443026662906e-06,4.89239606536241e-05,1.55243619376355e-06,3.46624267042598e-06
"ADGRD1",7.26562954101846e-06,3.09132771288737e-07,2.48443026662906e-06,3.76338158874032e-06,2.21776599109079e-07,5.09741569180291e-06
"ADGRD2",8.32031770019856e-05,2.99858788150075e-05,6.68885071784746e-06,2.2137538757296e-07,5.98796817594513e-06,8.46171004839283e-05
"ADGRE1",1.14843821777389e-05,6.49178819706349e-06,4.01331043070848e-06,2.2137538757296e-07,2.21776599109079e-07,1.01948313836058e-06
"ADGRE2",7.26562954101846e-06,6.49178819706349e-06,1.71999018458935e-06,5.53438468932399e-06,3.32664898663619e-06,1.36610740540318e-05
"ADGRE3",2.34375146484467e-07,5.25525711190854e-06,1.33777014356949e-06,1.54962771301072e-06,5.54441497772698e-06,1.83506964904905e-06
"ADGRE5",2.1093763183602e-06,5.87352265448601e-06,4.01331043070848e-06,2.2137538757296e-07,2.21776599109079e-07,1.83506964904905e-06
"ADGRF1",2.08593880371175e-05,7.72831928221844e-06,2.86665030764891e-06,2.2137538757296e-07,1.53025853385265e-05,7.95196847921253e-06
"ADGRF3",1.28906330566457e-05,5.25525711190854e-06,1.91110020509927e-07,2.2137538757296e-07,6.65329797327237e-07,1.83506964904905e-06
"ADGRF5",7.7343798339874e-06,2.31849578466553e-05,7.07107075886731e-06,6.41988623961583e-06,2.21776599109079e-07,2.03896627672116e-07
"ADGRG1",0.000227578267236417,1.54566385644369e-06,2.80931730149593e-05,0.000127733598629598,1.66332449331809e-05,6.3207954578356e-06
"ADGRG2",3.04687690429807e-06,1.54566385644369e-06,1.91110020509927e-07,1.54962771301072e-06,2.21776599109079e-07,3.05844941508174e-06
"ADGRG3",3.39843962402476e-05,2.07118956763454e-05,1.24221513331453e-05,1.1068769378648e-06,6.65329797327237e-07,8.35976173455677e-06
"ADGRG4",1.64062602539127e-06,3.09132771288737e-07,1.71999018458935e-06,2.2137538757296e-07,3.32664898663619e-06,2.65065615973751e-06
"ADGRG5",2.03906377441486e-05,1.26744436228382e-05,1.71999018458935e-06,6.64126162718879e-07,8.20573416703593e-06,2.46714919483261e-05
"ADGRG6",4.5703153564471e-05,3.09132771288737e-07,3.24887034866877e-06,2.2137538757296e-07,6.65329797327237e-07,2.03896627672116e-07
"ADGRG7",4.45312778320486e-06,9.27398313866212e-07,2.1022102256092e-06,6.64126162718879e-07,2.21776599109079e-07,6.11689883016349e-07
"ADGRL1",0.000367265854541159,0.000331081198050238,3.24887034866877e-06,0.000167138417617585,0.000120868246514448,0.000174739409915004
"ADGRL2",2.34375146484467e-07,9.27398313866212e-07,2.48443026662906e-06,8.19088934019951e-06,5.98796817594513e-06,1.48844538200645e-05
"ADGRL3",5.83594114746322e-05,1.20561780802608e-05,2.65642928508799e-05,8.08020164641303e-05,4.10286708351796e-05,9.1141792569436e-05
"ADGRL4",3.04687690429807e-06,9.27398313866212e-07,1.91110020509927e-07,6.41988623961583e-06,1.55243619376355e-06,4.28182918111444e-06
"ADGRV1",1.80468862793039e-05,8.34658482479591e-06,1.39510314972247e-05,1.54962771301072e-06,1.48590321403083e-05,1.08065212666222e-05
"ADH1A",2.34375146484467e-07,3.09132771288737e-07,5.73330061529782e-07,2.2137538757296e-07,2.21776599109079e-07,6.3207954578356e-06
"ADH4",7.47656717285448e-05,4.04963930388246e-05,3.26798135071976e-05,3.25421819732251e-05,2.10687769153625e-05,0.000141708156232121
"ADH5",8.7890679931675e-05,5.84260937735714e-05,2.84753930559792e-05,5.5122471505667e-05,1.3971925743872e-05,9.68508981442552e-05
"ADH6",4.45312778320486e-06,4.01872602675359e-06,7.45329079988717e-06,2.2137538757296e-07,2.43954259019987e-06,1.77390066074741e-05
"ADHFE1",1.19531324707078e-05,1.54566385644369e-06,2.27420924406814e-05,5.09163391417808e-06,1.55243619376355e-06,1.01948313836058e-06
