"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"TRIM39",6.58752270499492e-07,1.79941295951609e-07,1.39104965268272e-06,7.34477760250348e-06,2.36428366933387e-06,4.9129542419233e-06
"TRIM4",0.000751197172459588,0.000382375253897169,0.000150511572420271,0.000838963144853704,0.000350128917940442,0.000294187700006367
"TRIM41",0.00054478812770308,0.000168245111714754,2.78209930536545e-07,0.000448505290372229,0.000362595140924203,0.00032602364349403
"TRIM44",5.16022611891269e-05,4.22862045486281e-05,8.34629791609634e-07,1.82434798513796e-05,0.000155827787297005,0.000114963129261005
"TRIM45",2.43738340084812e-05,8.81712350162883e-06,1.75272256238023e-05,4.02778126588901e-06,8.81233004024441e-06,7.27117227804648e-06
"TRIM46",1.42729658608223e-05,9.89677127733848e-06,2.58735235398986e-05,3.55392464637265e-06,7.0928510080016e-06,1.96518169676932e-07
"TRIM47",1.03204522378254e-05,1.79941295951609e-07,2.78209930536545e-07,2.36928309758177e-07,2.3857771572369e-05,8.84331763546194e-06
"TRIM5",4.61126589349645e-06,1.79941295951609e-07,8.62450784663288e-06,1.25572004171834e-05,2.14934879030351e-07,1.76866352709239e-06
"TRIM50",2.19584090166497e-07,5.57818017449987e-06,1.97529050680947e-05,1.65849816830724e-06,3.15954272174617e-05,1.96518169676932e-07
"TRIM52",2.12996567461503e-05,5.39823887854826e-07,3.61672909697508e-06,1.82434798513796e-05,1.07467439515176e-06,2.55473620580012e-06
"TRIM52-AS1",1.99821522051513e-05,1.9793542554677e-06,2.5038893748289e-06,4.97549450492171e-06,8.3824602821837e-06,1.96518169676932e-07
"TRIM54",9.0029476968264e-06,1.79941295951609e-07,5.84240854126744e-06,1.54003401342815e-05,2.60071203626725e-05,1.76866352709239e-06
"TRIM55",2.19584090166497e-07,1.25958907166126e-06,6.39882840234052e-06,2.60621140733994e-06,2.36428366933387e-06,2.16169986644625e-06
"TRIM56",1.07596204181584e-05,8.81712350162883e-06,7.70641507586228e-05,3.15114651978375e-05,5.39486546366182e-05,8.23411130946345e-05
"TRIM58",1.53708863116548e-06,5.93806276640309e-06,8.34629791609634e-07,2.36928309758177e-07,1.05318090724872e-05,1.96518169676932e-07
"TRIM59",4.17209771316345e-06,1.79941295951609e-07,1.94746951375581e-06,1.65849816830724e-06,7.0928510080016e-06,1.63110080831854e-05
"TRIM6",2.19584090166497e-07,8.99706479758044e-07,2.78209930536545e-07,7.81863422201983e-06,2.14934879030351e-07,5.89554509030796e-07
"TRIM61",7.79523520091066e-05,2.14130142182414e-05,4.0340439927799e-05,6.87092098298713e-06,1.9559073991762e-05,1.12015356715851e-05
"TRIM62",7.97090247304386e-05,1.79941295951609e-07,4.72956881912126e-06,7.65278440518911e-05,2.79415342739457e-06,2.94777254515398e-06
"TRIM63",8.12461133616041e-06,5.39823887854826e-07,2.42042639566794e-05,4.97549450492171e-06,2.14934879030351e-07,1.37562718773852e-06
"TRIM65",0.000678295254524311,0.000275490124101913,0.00045487323642725,0.000721446703213648,0.000482098933665078,0.000295366809024429
"TRIM66",3.18396930741421e-05,7.37759313401596e-06,2.92120427063372e-05,1.18464154879088e-06,7.0928510080016e-06,3.73384522386171e-06
"TRIM68",1.09792045083249e-06,1.79941295951609e-07,8.34629791609634e-07,2.36928309758177e-07,3.65389294351597e-06,3.34080888450784e-06
"TRIM69",4.80889157464629e-05,5.56018604490471e-05,3.36634015949219e-05,5.70997226517206e-05,6.66298124994089e-06,4.65748062134329e-05
"TRIM7",2.12996567461503e-05,1.79941295951609e-07,1.47451263184369e-05,1.72957666123469e-05,1.44006368950335e-05,8.84331763546194e-06
"TRIM71",6.58752270499492e-07,5.21829758259665e-06,8.34629791609634e-07,3.55392464637265e-06,2.14934879030351e-07,5.89554509030796e-07
"TRIM72",2.19584090166497e-07,4.49853239879022e-06,8.34629791609634e-07,3.55392464637265e-06,1.93441391127316e-06,5.89554509030796e-07
"TRIM73",1.09792045083249e-06,2.69911943927413e-06,8.34629791609634e-07,3.6250031393001e-05,1.07467439515176e-06,2.18135168341394e-05
"TRIM8",0.000414794346324514,0.000423401869374135,4.17314895804817e-06,0.000537590334841303,0.000730133784066104,0.000321700243761138
"TRIM9",9.24449019600954e-05,0.000139454504362497,1.30758667352176e-05,8.29249084153619e-06,1.56902461692157e-05,0.000203789341954978
"TRIML2",1.16379567788244e-05,1.79941295951609e-07,5.84240854126744e-06,2.60621140733994e-06,4.08376270157668e-06,3.73384522386171e-06
"TRIO",4.2818897582467e-05,6.35192774709179e-05,0.000101546624645839,1.25572004171834e-05,0.000133474559877848,8.84331763546194e-06
"TRIOBP",0.00028523973312628,7.73747572591918e-06,0.000167204168252463,0.000180776300345489,0.000139062866732637,6.38684051450029e-05
"TRIP10",1.09792045083249e-06,5.39823887854826e-07,8.34629791609634e-07,4.97549450492171e-06,5.80324173381949e-06,2.55473620580012e-06
"TRIP11",3.29376135249746e-06,6.29794535830631e-06,2.58735235398986e-05,3.95670277296155e-05,4.51363245963738e-06,2.06344078160779e-05
"TRIP12",2.85459317216447e-06,0.000268652354855752,5.98151350653571e-05,9.69036786910943e-05,0.000104673286087781,0.000272963737681259
"TRIP13",6.58752270499492e-07,1.25958907166126e-06,1.94746951375581e-06,2.36928309758177e-07,7.5227207660623e-06,1.96518169676932e-07
"TRIP4",2.26171612871492e-05,1.27758320125642e-05,4.17314895804817e-06,1.44526268952488e-05,1.07467439515176e-06,4.51991790256944e-06
"TRIP6",1.53708863116548e-06,5.57818017449987e-06,2.78209930536545e-07,1.63480533733142e-05,1.225128810473e-05,1.96518169676932e-07
"TRIQK",2.70088430904792e-05,0.00021143102274314,9.37567465908155e-05,0.000176985447389358,8.70486260072923e-05,4.53956971953713e-05
"TRIR",1.20771249591574e-05,9.30296500069817e-05,0.000131593297143786,3.6250031393001e-05,0.00011026159294257,5.16842786250331e-05
"TRIT1",7.35606702057766e-05,0.00011858131403211,2.25350043734601e-05,7.17892778567276e-05,1.50454415321246e-06,2.92812072818629e-05
"TRMO",1.53708863116548e-06,1.27758320125642e-05,1.97529050680947e-05,3.86193144905828e-05,1.26811578627907e-05,1.76866352709239e-06
"TRMT1",5.59939429924569e-05,1.88938360749189e-05,1.69708057627292e-05,4.50163788540536e-06,7.0928510080016e-06,1.37562718773852e-06
"TRMT10A",5.92877043449543e-06,1.25958907166126e-06,9.73734756877906e-06,2.13235478782359e-06,2.36428366933387e-06,2.94777254515398e-06
"TRMT10B",2.19584090166497e-07,5.57818017449987e-06,6.25972343707225e-05,7.81863422201983e-06,4.7070738507647e-05,0.000132256728192575
"TRMT10C",1.03204522378254e-05,1.25958907166126e-06,3.06030923590199e-06,6.87092098298713e-06,2.14934879030351e-07,2.2992625852201e-05
"TRMT11",2.08604885658173e-05,8.09735831782239e-06,2.78209930536545e-07,1.82434798513796e-05,5.37337197575878e-06,6.03310780908181e-05
"TRMT112",0.000101228265566755,2.68112530967897e-05,4.81303179828222e-05,1.65849816830724e-06,6.44804637091054e-07,7.25152046107879e-05
"TRMT12",2.19584090166497e-07,2.33923684737091e-06,2.42042639566794e-05,1.18464154879088e-06,1.50454415321246e-06,2.0241371476724e-05
"TRMT13",2.19584090166497e-07,1.79941295951609e-07,3.06030923590199e-06,3.53023181539683e-05,1.07467439515176e-06,2.45647712096165e-05
"TRMT1L",5.37981020907919e-05,8.99706479758044e-07,2.92120427063372e-05,5.8995149129786e-05,7.5227207660623e-06,4.81469515708483e-05
"TRMT2A",1.77863113034863e-05,3.05900203117735e-06,8.34629791609634e-07,2.36928309758177e-07,1.74097252014585e-05,3.73384522386171e-06
"TRMT2B",1.55904704018213e-05,4.138649806887e-06,5.28598868019435e-06,2.36928309758177e-07,7.0928510080016e-06,1.35597537077083e-05
"TRMT44",4.1062224861135e-05,1.42153623801771e-05,4.75738981217491e-05,7.34477760250348e-06,2.55772506046118e-05,1.96518169676932e-07
"TRMT5",0.000218486169715665,5.34425648976278e-05,9.73734756877906e-06,2.36928309758177e-07,8.3824602821837e-06,5.91519690727565e-05
"TRMT6",5.92877043449543e-06,8.99706479758044e-07,8.34629791609634e-07,1.30310570366997e-05,8.83382352814744e-05,4.50026608560174e-05
"TRMT61A",0.000148658429042719,2.69911943927413e-06,2.58735235398986e-05,4.19363108271973e-05,0.000176461535683918,1.96518169676932e-07
"TRMT61B",5.92877043449543e-06,8.99706479758044e-07,8.34629791609634e-07,4.97549450492171e-06,2.79415342739457e-06,1.96518169676932e-07
"TRMT9B",2.41542499183147e-06,8.61918807608206e-05,0.000172211947002121,1.63480533733142e-05,3.58941247980687e-05,9.8259084838466e-07
"TRMU",5.02847566481279e-05,1.20560668287578e-05,9.73734756877906e-06,8.76634746105254e-06,2.60071203626725e-05,1.96518169676932e-07
"TRNAU1AP",2.65696749101462e-05,2.96903138320154e-05,4.81303179828222e-05,3.24591784368702e-05,4.19123014109185e-05,4.18583701411865e-05
"TRNP1",2.19584090166497e-07,6.06402167356921e-05,2.14221646513139e-05,1.2083343797667e-05,2.72967296368546e-05,6.48509959933876e-06
"TRNT1",6.58752270499492e-07,3.94071438134023e-05,6.37100740928687e-05,4.05147409686482e-05,2.51473808465511e-05,3.28185343360476e-05
"TRO",3.9305552139803e-05,1.2415949420661e-05,9.48695863129617e-05,2.36928309758177e-07,0.000118858988103784,2.94777254515398e-06
"TROAP",4.0623056680802e-05,1.61947166356448e-06,4.92431577049684e-05,1.72957666123469e-05,3.22402318545527e-06,7.66420861740035e-06
"TRPA1",2.41542499183147e-06,2.69911943927413e-06,1.39104965268272e-06,8.76634746105254e-06,2.14934879030351e-07,8.45028129610808e-06
"TRPC1",4.1940561221801e-05,5.92006863680793e-05,1.94746951375581e-06,1.25572004171834e-05,1.82694647175799e-05,1.39527900470622e-05
"TRPC3",1.53708863116548e-06,5.39823887854826e-07,3.61672909697508e-06,1.54003401342815e-05,1.07467439515176e-06,3.34080888450784e-06
"TRPC4",2.74480112708122e-05,1.38554797882739e-05,1.14066071519983e-05,4.47794505442954e-05,0.000105533025603903,1.67040444225392e-05
"TRPC4AP",4.61126589349645e-06,1.79941295951609e-07,4.72956881912126e-06,2.13235478782359e-06,3.65389294351597e-06,2.94777254515398e-06
"TRPC5",2.19584090166497e-07,2.69911943927413e-06,8.34629791609634e-07,1.65849816830724e-06,4.08376270157668e-06,2.16169986644625e-06
"TRPC5OS",6.80710679516142e-06,1.79941295951609e-07,2.78209930536545e-07,7.1078492927453e-07,1.07467439515176e-06,1.96518169676932e-07
"TRPC6",2.19584090166497e-07,8.99706479758044e-07,4.17314895804817e-06,4.97549450492171e-06,2.79415342739457e-06,4.9129542419233e-06
"TRPC7",1.09792045083249e-06,5.39823887854826e-07,2.78209930536545e-07,1.25572004171834e-05,1.07467439515176e-06,1.76866352709239e-06
"TRPM1",5.48960225416244e-06,4.138649806887e-06,1.94746951375581e-06,1.01879173196016e-05,1.07467439515176e-06,1.37562718773852e-06
"TRPM2",7.24627497549442e-06,5.39823887854826e-07,2.5038893748289e-06,3.0800680268563e-06,2.14934879030351e-07,2.55473620580012e-06
"TRPM3",3.73292953283046e-06,4.49853239879022e-06,0.000235643811164453,4.80964468809099e-05,6.42655288300751e-05,6.46544778237106e-05
"TRPM4",2.41542499183147e-06,7.37759313401596e-06,2.25350043734601e-05,1.18464154879088e-06,1.01019393144265e-05,7.66420861740035e-06
"TRPM5",1.03204522378254e-05,6.29794535830631e-06,2.78209930536545e-07,2.36928309758177e-07,2.79415342739457e-06,9.8259084838466e-07
"TRPM6",1.73471431231533e-05,4.138649806887e-06,1.47451263184369e-05,2.13235478782359e-06,2.04188135078834e-05,2.55473620580012e-06
"TRPM7",2.41542499183147e-06,1.27758320125642e-05,2.42042639566794e-05,1.82434798513796e-05,0.000117569378829602,3.95001521050633e-05
"TRPM8",3.73292953283046e-06,8.99706479758044e-07,1.41887064573638e-05,2.13235478782359e-06,7.952590524123e-06,1.37562718773852e-06
"TRPS1",2.85459317216447e-06,0.000112823192561659,0.000238425910469819,0.000199730565126143,0.000170443359071069,0.000138152273282883
"TRPT1",2.19584090166497e-07,4.138649806887e-06,1.39104965268272e-06,2.36928309758177e-07,4.94350221769808e-06,1.96518169676932e-07
"TRPV1",4.17209771316345e-06,1.09764190530481e-05,6.95524826341361e-06,2.60621140733994e-06,2.14934879030351e-07,5.30599058127716e-06
"TRPV2",1.55904704018213e-05,1.565489274779e-05,1.94746951375581e-06,1.65849816830724e-06,4.08376270157668e-06,1.96518169676932e-07
"TRPV3",5.92877043449543e-06,8.45724090972561e-06,2.75427831231179e-05,7.1078492927453e-07,9.67206955636581e-06,2.94777254515398e-06
"TRPV4",1.64688067624873e-05,1.79941295951609e-07,1.53015461795099e-05,2.60621140733994e-06,1.31110276208514e-05,9.8259084838466e-07
"TRPV5",3.66705430578051e-05,1.79941295951609e-07,8.62450784663288e-06,7.34477760250348e-06,6.23311149188019e-06,1.96518169676932e-07
"TRPV6",4.0183888500469e-05,4.80443260190795e-05,6.64921733982342e-05,2.13235478782359e-06,8.57590167331102e-05,1.76866352709239e-06
"TRRAP",6.58752270499492e-07,8.99706479758044e-07,1.47451263184369e-05,7.1078492927453e-07,1.39707671369728e-05,1.00224266535235e-05
"TRUB1",7.26823338451106e-05,8.61918807608206e-05,6.64921733982342e-05,3.0800680268563e-06,7.5227207660623e-06,0.00010828151149199
"TRUB2",1.64688067624873e-05,2.82507834644026e-05,3.4219821455995e-05,1.65849816830724e-06,0.000121868076410209,6.38684051450029e-05
"TSACC",5.05043407382944e-06,5.39823887854826e-07,3.06030923590199e-06,2.13235478782359e-06,2.14934879030351e-07,2.16169986644625e-06
"TSBP1",7.68544315582741e-06,1.79941295951609e-07,3.06030923590199e-06,1.65849816830724e-06,6.44804637091054e-07,1.76866352709239e-06
"TSC1",0.000100349929206089,2.17728968101447e-05,1.02937674298521e-05,5.44935112443807e-06,0.000130035601813363,0.00014797818176673
"TSC2",1.47121340411553e-05,8.99706479758044e-07,2.1978584512387e-05,7.81863422201983e-06,4.94350221769808e-06,6.48509959933876e-06
"TSC22D1",0.000192575247076018,0.000181560767615173,5.28598868019435e-06,0.000226266535819059,6.59850078623179e-05,0.000116535274618421
"TSC22D1-AS1",3.29376135249746e-06,8.99706479758044e-07,4.17314895804817e-06,1.96650497099287e-05,4.94350221769808e-06,1.39527900470622e-05
"TSC22D2",1.16379567788244e-05,0.000215749613845979,9.18092770770597e-06,0.000742770251091884,0.000176891405441979,9.5311312293312e-05
"TSC22D3",2.19584090166497e-07,3.11298441996283e-05,5.14688371492607e-05,3.0800680268563e-06,5.48083941527396e-05,2.18135168341394e-05
"TSC22D4",8.98098928780974e-05,1.13363016449514e-05,2.86556228452641e-05,4.09885975881646e-05,3.28850364916438e-05,1.98483351373701e-05
"TSEN15",9.33232383207614e-05,5.05635041624021e-05,7.87334103418421e-05,3.67238880125174e-05,3.80434735883722e-05,0.000131863691853221
"TSEN2",6.80710679516142e-06,6.65782795020952e-06,1.19630270130714e-05,1.2083343797667e-05,6.51252683461965e-05,1.96518169676932e-07
"TSEN34",9.44211587715939e-06,1.79941295951609e-07,2.75427831231179e-05,2.36928309758177e-07,1.48305066530942e-05,1.1594572010939e-05
"TSEN54",5.29197657301259e-05,2.69911943927413e-06,2.78209930536545e-07,5.04657299784916e-05,2.8156469152976e-05,3.20324616573399e-05
"TSFM",5.48960225416244e-06,0.000122180139951142,2.03093249291678e-05,0.000108276237559487,6.25460497978322e-05,5.89554509030796e-07
"TSG101",4.17209771316345e-06,1.02566538692417e-05,1.94746951375581e-06,7.1078492927453e-07,6.23311149188019e-06,5.89554509030796e-07
"TSGA10",2.85459317216447e-06,1.79941295951609e-07,8.62450784663288e-06,8.29249084153619e-06,1.01019393144265e-05,1.35597537077083e-05
"TSGA10IP",4.32580657628e-05,1.79941295951609e-07,2.8099202984191e-05,1.58741967537978e-05,2.14934879030351e-07,5.89554509030796e-07
"TSGA13",9.88128405749238e-06,5.93806276640309e-06,1.94746951375581e-06,4.02778126588901e-06,5.80324173381949e-06,4.12688156321557e-06
"TSHR",3.29376135249746e-06,1.9793542554677e-06,1.14066071519983e-05,7.1078492927453e-07,7.0928510080016e-06,1.96518169676932e-07
"TSHZ1",6.58752270499492e-07,5.21829758259665e-06,2.78209930536545e-07,0.00010780238093997,4.27720409270399e-05,1.08084993322313e-05
"TSHZ2",1.47121340411553e-05,9.53688868543526e-06,8.20719295082806e-05,2.36928309758177e-07,0.000114990160281238,9.68834576507275e-05
"TSHZ3",3.05221885331431e-05,3.05900203117735e-06,6.39882840234052e-06,8.60049764422182e-05,4.44915199592827e-05,2.73160255850935e-05
"TSIX",3.73292953283046e-06,8.81712350162883e-06,8.34629791609634e-07,4.97549450492171e-06,0.000196665414312772,0.000294973772685075
"TSKS",1.86646476641523e-05,1.79941295951609e-07,5.28598868019435e-06,2.06127629489614e-05,4.08376270157668e-06,9.8259084838466e-07
"TSKU",3.14005248938091e-05,1.25958907166126e-06,4.72956881912126e-06,2.36928309758177e-07,2.14934879030351e-07,1.37562718773852e-06
"TSKU-AS1",2.19584090166497e-07,2.33923684737091e-06,2.78209930536545e-07,3.55392464637265e-06,4.94350221769808e-06,2.16169986644625e-06
"TSLP",2.19584090166497e-07,1.25958907166126e-06,1.94746951375581e-06,2.36928309758177e-07,1.50454415321246e-06,3.34080888450784e-06
"TSN",6.25814656974518e-05,3.61682004862734e-05,0.00010544156367335,2.8194468861223e-05,3.50343852819473e-05,0.000174704652842793
"TSNARE1",2.34954976478152e-05,1.63746579315964e-05,4.97995775660415e-05,5.33088696955898e-05,2.12785530240048e-05,1.96518169676932e-07
"TSNAX",2.41542499183147e-06,0.000455071537461619,0.000324670988936147,4.02778126588901e-06,2.14934879030351e-07,0.000241520830532949
"TSNAXIP1",1.03204522378254e-05,6.29794535830631e-06,9.73734756877906e-06,4.43055939247791e-05,2.36428366933387e-06,1.96518169676932e-07
"TSPAN1",7.68544315582741e-06,1.9793542554677e-06,2.5038893748289e-06,2.36928309758177e-07,4.94350221769808e-06,5.89554509030796e-07
"TSPAN10",2.85459317216447e-06,3.05900203117735e-06,2.1978584512387e-05,2.36928309758177e-07,5.80324173381949e-06,1.4345826386416e-05
"TSPAN11",7.68544315582741e-06,2.33923684737091e-06,1.14066071519983e-05,2.10866195684777e-05,1.50454415321246e-06,2.16169986644625e-06
"TSPAN12",2.85459317216447e-06,5.39823887854826e-07,5.42509364546262e-05,1.77696232318633e-05,2.14934879030351e-07,1.96518169676932e-07
"TSPAN13",2.19584090166497e-07,0.000197395601658915,8.04026699250614e-05,5.47304395541388e-05,2.79415342739457e-06,9.8259084838466e-07
"TSPAN14",5.92877043449543e-06,1.25958907166126e-06,2.1978584512387e-05,4.02778126588901e-06,5.37337197575878e-06,1.23806446896467e-05
"TSPAN15",4.98455884677949e-05,8.99706479758044e-07,8.34629791609634e-07,1.65849816830724e-06,7.952590524123e-06,2.22065531734933e-05
"TSPAN16",7.57565111074416e-05,1.27758320125642e-05,3.14377221506295e-05,7.1078492927453e-07,5.37337197575878e-06,1.76866352709239e-06
"TSPAN17",5.24805975497929e-05,2.10531316263382e-05,2.69863632620448e-05,7.1078492927453e-07,2.12785530240048e-05,3.34080888450784e-06
"TSPAN18",7.24627497549442e-06,1.61947166356448e-06,6.95524826341361e-06,2.58251857636413e-05,6.81343566526214e-05,1.78831534406008e-05
"TSPAN2",3.73292953283046e-06,1.02566538692417e-05,1.02937674298521e-05,7.1078492927453e-07,1.50454415321246e-06,5.89554509030796e-07
"TSPAN3",2.78871794511452e-05,0.000225466443827366,6.39882840234052e-06,0.00025469793299004,0.000229335515925385,3.24254979966938e-05
"TSPAN31",1.20771249591574e-05,8.99706479758044e-07,4.64610583996029e-05,4.05147409686482e-05,1.93441391127316e-06,1.4345826386416e-05
"TSPAN32",2.43738340084812e-05,5.93806276640309e-06,5.28598868019435e-06,2.60621140733994e-06,1.93441391127316e-06,1.96518169676932e-07
"TSPAN33",4.5014738484132e-05,5.57818017449987e-06,1.5857966040583e-05,7.81863422201983e-06,6.66298124994089e-06,9.2363539748158e-06
