"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"ACSL3",6.31193463727872e-05,0.000221894323883773,0.000155616291496262,1.55114925285603e-05,0.000126907250442961,1.55128660501461e-05
"ACSL4",2.5404071295549e-06,7.77177441650706e-05,2.42771125579191e-07,0.000295143330440688,0.000145005327897436,7.66727862248602e-06
"ACSL5",6.39010101049579e-05,4.69121192143283e-07,9.46807389758846e-06,4.0372377814061e-06,2.20708261639933e-07,4.81433773970053e-06
"ACSL6",1.73920180407989e-05,9.24168748522268e-05,3.03463906973989e-05,6.18334839152197e-05,5.18664414853843e-05,1.26599251673606e-05
"ACSM1",5.66706205823786e-06,1.56373730714428e-07,7.28313376737574e-07,3.1872929853206e-06,1.03732882970769e-05,4.45772012935234e-06
"ACSM3",9.77079665213423e-07,2.03285849928756e-06,2.18494013021272e-06,1.55114925285603e-05,1.9863743547594e-06,1.24816163621866e-06
"ACSM5",1.54378587103721e-05,4.69121192143283e-07,4.61265138600463e-06,2.33734818923511e-06,6.40053958755806e-06,1.01636018949233e-05
"ACSS1",0.000215543774146081,2.17359485693055e-05,9.10391720921967e-05,2.12486199021374e-07,8.36484311615346e-05,3.38786729830778e-06
"ACSS2",6.4487257904086e-06,7.81868653572139e-07,4.12710913484625e-06,2.57108300815862e-05,1.12561213436366e-05,9.45036667422696e-06
"ACSS3",1.70011861747136e-05,2.65835342214527e-06,1.69939787905434e-06,2.12486199021374e-07,2.20708261639933e-07,2.6746320776114e-06
"ACTA1",1.95415933042685e-07,7.81868653572139e-07,8.01144714411331e-06,2.12486199021374e-07,8.60762220395739e-06,3.03124968795959e-06
"ACTA2",4.49456645998175e-06,3.9093432678607e-06,0.000187176537821556,9.6681220554725e-05,9.93187177379699e-06,5.54540384091431e-05
"ACTB",0.00399723291038812,0.0179659342955113,0.00242892511141981,0.0161338646054939,0.0241836663526724,0.0203042019539792
"ACTC1",5.86247799128054e-07,1.56373730714428e-07,1.69939787905434e-06,2.12486199021374e-07,1.3021787436756e-05,1.78308805174094e-07
"ACTG1",0.000195220517109642,0.00137687069894054,0.000530940451641691,3.03855264600564e-05,0.00217728700107794,0.00159354579184087
"ACTG2",1.93461773712258e-05,4.69121192143283e-07,3.15602463252949e-06,3.61226538336335e-06,5.07629001771846e-06,1.78308805174094e-07
"ACTL6A",4.10373459389638e-06,4.69121192143283e-07,2.42771125579191e-07,1.48740339314961e-06,6.62124784919799e-07,1.78308805174094e-07
"ACTL6B",1.95415933042685e-07,2.64271604907383e-05,5.80222990134267e-05,3.37853056443984e-05,7.61443502657769e-05,5.34926415522281e-07
"ACTMAP",1.54378587103721e-05,4.69121192143283e-07,7.28313376737574e-07,1.67864097226885e-05,3.310623924599e-06,1.78308805174094e-07
"ACTN1",9.77079665213423e-07,4.20645335621811e-05,6.33632637761689e-05,9.28564689723402e-05,3.86239457869883e-05,0.000101814327754407
"ACTN2",8.50059308735678e-05,4.26900284850388e-05,7.79295313109204e-05,2.99605540620137e-05,4.74522762525856e-05,3.74448490865597e-06
"ACTN3",1.19203719156038e-05,1.56373730714428e-07,2.42771125579191e-07,1.91237579119236e-06,6.62124784919799e-07,1.78308805174094e-07
"ACTN4",4.08419300059211e-05,4.53483819071841e-06,2.42771125579191e-07,1.97612165089877e-05,2.22915344256332e-05,3.08474232951182e-05
"ACTR10",1.54378587103721e-05,7.05245525522069e-05,7.45307355528117e-05,1.06243099510687e-06,1.87602022393943e-05,1.78308805174094e-07
"ACTR1A",3.73244432111528e-05,7.81868653572139e-07,2.84042216927654e-05,4.88718257749159e-06,2.58228666118722e-05,0.000108233444740675
"ACTR1B",8.79371698692081e-06,1.72011103785871e-06,2.20921724277064e-05,2.18860784992015e-05,1.9643035285954e-05,2.31801446726322e-06
"ACTR2",0.000363278219526351,0.000888671911650093,3.66584399624579e-05,7.01204456770533e-06,0.00101415446223549,0.000977310561159207
"ACTR3",0.000382819812830619,0.00024191016141522,0.000244470523458246,2.12486199021374e-07,0.000357768092118331,0.000303303277601133
"ACTR3B",3.77152750772381e-05,4.98832200979025e-05,7.69584468086036e-05,1.7636354518774e-05,8.71797633477735e-05,1.60477924656684e-06
"ACTR3C",5.86247799128054e-07,2.4863423183594e-05,9.73512213572557e-05,1.04118237520473e-05,1.54495783147953e-06,1.78308805174094e-07
"ACTR5",1.36791153129879e-06,6.41132295929154e-06,2.1606630176548e-05,2.95355816639709e-05,3.75204044787886e-06,3.74448490865597e-06
"ACTR6",1.54378587103721e-05,1.40736357642985e-06,2.6704823813711e-06,9.56187895596181e-06,1.9643035285954e-05,1.83658069329316e-05
"ACTR8",1.8564513639055e-05,1.20407772650109e-05,5.5837358883214e-06,1.55114925285603e-05,9.04903872723725e-06,6.95404340178965e-06
"ACTRT3",5.86247799128054e-07,7.81868653572139e-07,2.18494013021272e-06,6.37458597064121e-07,2.86920740131913e-06,1.96139685691503e-06
"ACVR1",1.95415933042685e-07,7.97506026643582e-06,4.12710913484625e-06,6.58707216966258e-06,2.20708261639933e-07,1.78308805174094e-07
"ACVR1B",0.00019287552591313,0.000227211030728064,2.59765104369735e-05,0.000123879454029461,0.000212100639435976,7.07885956541152e-05
"ACVR1C",5.99926914441042e-05,3.67478267178905e-05,0.000101721101617681,2.33734818923511e-06,2.42779087803926e-06,5.34926415522281e-07
"ACVR2A",2.24728322999087e-05,0.000107116005539383,0.000141535566212668,7.79824350408441e-05,0.000156482157502713,8.96893290025691e-05
"ACVR2B",0.00018271389739491,3.01801300278846e-05,0.000116287369152433,1.91237579119236e-06,6.62124784919799e-07,1.47996308294498e-05
"ACVR2B-AS1",4.49456645998175e-06,9.85154503500895e-06,3.90861512182498e-05,3.29353608483129e-05,1.87602022393943e-05,8.91544025870468e-07
"ACVRL1",1.36791153129879e-06,5.78582803643383e-06,4.4427115980992e-05,6.58707216966258e-06,5.95912306427819e-06,6.25863906161068e-05
"ACY1",1.50470268442867e-05,4.69121192143283e-07,3.66584399624579e-05,2.2736023295287e-05,1.78773691928346e-05,1.26599251673606e-05
"ACY3",1.95415933042685e-07,8.28780772786467e-06,8.98253164643008e-06,7.43701696574807e-06,3.310623924599e-06,1.78308805174094e-07
"ACYP1",2.24728322999087e-05,1.72011103785871e-06,6.55482039063816e-06,5.31215497553434e-06,1.54495783147953e-06,3.26305113468591e-05
"ACYP2",0.000201082995100923,8.89766527765094e-05,2.01500034230729e-05,6.37458597064121e-07,6.51089371837802e-05,7.79209478610789e-05
"ADA",6.4487257904086e-06,5.47308057500497e-06,6.55482039063816e-06,1.67864097226885e-05,2.86920740131913e-06,5.5275729603969e-06
"ADA2",1.03570444512623e-05,4.69121192143283e-07,7.28313376737574e-07,2.76232058727786e-06,2.20708261639933e-07,4.10110251900415e-06
"ADAD2",3.2243628952043e-05,4.69121192143283e-07,1.21385562789596e-06,1.72113821207313e-05,4.52451936361863e-05,7.66727862248602e-06
"ADAM10",0.000136204905330751,0.000117436671766535,0.000107547608631582,3.93099468189541e-05,0.000101746508616009,0.000399590032395144
"ADAM11",5.49118771849944e-05,2.61144130293094e-05,3.64156688368787e-06,7.92573522349723e-05,2.20708261639933e-07,3.33437465675555e-05
"ADAM12",1.95415933042685e-07,1.56373730714428e-07,4.19994047252001e-05,4.31346984013388e-05,3.77411127404285e-05,1.78308805174094e-07
"ADAM15",5.60843727832505e-05,1.56373730714428e-07,2.42771125579191e-07,2.1036133703116e-05,1.10354130819966e-06,1.26599251673606e-05
"ADAM17",0.000283939350711021,0.000130884812607976,0.000180378946305339,9.07316069821265e-05,8.62969303012138e-05,7.29283013162043e-05
"ADAM18",1.95415933042685e-07,4.69121192143283e-07,8.49698939527169e-06,1.06243099510687e-06,5.51770654099833e-06,8.91544025870468e-07
"ADAM19",1.07478763173477e-05,7.97506026643582e-06,2.1606630176548e-05,1.7636354518774e-05,9.93187177379699e-06,2.40716886985026e-05
"ADAM2",1.95415933042685e-07,7.81868653572139e-07,1.21385562789596e-06,2.76232058727786e-06,2.86920740131913e-06,1.24816163621866e-06
"ADAM21",1.95415933042685e-07,2.76781503364537e-05,1.57801231626474e-05,5.8008732332835e-05,9.93187177379699e-06,7.66727862248602e-06
"ADAM22",2.28636641659941e-05,0.000329792198076728,0.000232331967179286,3.76100572267831e-05,2.6264283135152e-05,0.000164579027175688
"ADAM23",6.70276650336408e-05,9.89845715422328e-05,7.93861580643955e-05,6.26834287113052e-05,2.42779087803926e-06,4.10110251900415e-06
"ADAM28",1.1138708183433e-05,2.83036452593114e-05,6.06927813947978e-06,6.31084011093479e-05,5.23078580086641e-05,1.96139685691503e-06
"ADAM29",4.10373459389638e-06,1.56373730714428e-07,7.28313376737574e-07,1.91237579119236e-06,1.10354130819966e-06,5.34926415522281e-07
"ADAM30",1.95415933042685e-07,5.47308057500497e-06,3.15602463252949e-06,1.16867409461755e-05,8.60762220395739e-06,1.96139685691503e-06
"ADAM32",1.95415933042685e-07,2.34560596071642e-06,2.42771125579191e-07,3.61226538336335e-06,6.62124784919799e-07,3.03124968795959e-06
"ADAM33",0.00019795634017224,4.17517861007522e-05,2.7918679441607e-05,0.000129829067602059,1.10354130819966e-06,4.81433773970053e-06
"ADAM5",8.01205325475007e-06,1.72011103785871e-06,2.6704823813711e-06,2.12486199021374e-07,2.42779087803926e-06,1.78308805174094e-07
"ADAM7",1.95415933042685e-07,2.65835342214527e-06,2.42771125579191e-07,1.29616581403038e-05,1.3021787436756e-05,1.78308805174094e-07
"ADAM8",7.6212213886647e-06,1.23535247264398e-05,4.00572357205666e-05,9.07316069821265e-05,7.61443502657769e-05,6.24080818109328e-06
"ADAM9",5.92110277119335e-05,8.27217035479323e-05,9.10391720921967e-05,9.92310549429815e-05,2.27329509489131e-05,3.12040409054664e-05
"ADAMTS1",0.000101811701115239,4.01880487936079e-05,4.97680807437342e-05,2.33734818923511e-06,6.62124784919799e-07,0.000265501810904225
"ADAMTS10",0.00010337502857958,1.64192417250149e-05,6.62765172831192e-05,0.00013152895719423,8.01170989752957e-05,2.44283063088508e-05
"ADAMTS12",2.52086553625063e-05,7.97506026643582e-06,2.42771125579191e-07,1.55114925285603e-05,3.75204044787886e-06,5.34926415522281e-07
"ADAMTS13",4.98310629258846e-05,4.22209072928955e-06,1.21385562789596e-06,4.90843119739373e-05,2.9795615321391e-05,5.17095535004871e-06
"ADAMTS14",1.27020356477745e-05,4.22209072928955e-06,8.01144714411331e-06,3.1872929853206e-06,3.64168631705889e-05,1.24816163621866e-06
"ADAMTS15",7.6212213886647e-06,1.56373730714428e-07,1.04391583999052e-05,2.2736023295287e-05,2.20708261639933e-07,1.65827188811907e-05
"ADAMTS16",2.14957526346953e-06,2.34560596071642e-06,1.67512076649642e-05,1.55114925285603e-05,6.99645189398588e-05,3.79797755020819e-05
"ADAMTS16-DT",4.10373459389638e-06,7.34956534357811e-06,3.64156688368787e-06,2.48608852855007e-05,2.20708261639933e-07,1.96139685691503e-06
"ADAMTS17",9.96621258517692e-06,1.56373730714428e-07,2.35487991811815e-05,2.23110508972442e-05,9.15939285805722e-05,1.60477924656684e-06
"ADAMTS18",1.4265363112116e-05,4.69121192143283e-07,1.86933766695977e-05,2.12486199021374e-07,2.20708261639933e-07,1.78308805174094e-07
"ADAMTS19",1.95415933042685e-07,1.56373730714428e-07,3.8115066715933e-05,4.46221017944884e-06,6.84195611083792e-06,1.78308805174094e-07
"ADAMTS2",3.77152750772381e-05,2.03285849928756e-06,4.92825384925758e-05,1.55114925285603e-05,1.16975378669165e-05,3.74448490865597e-06
"ADAMTS20",1.95415933042685e-07,1.56373730714428e-07,1.38379541580139e-05,6.37458597064121e-07,6.62124784919799e-07,2.6746320776114e-06
"ADAMTS3",1.36791153129879e-06,1.56373730714428e-07,6.55482039063816e-06,6.37458597064121e-07,2.86920740131913e-06,2.6746320776114e-06
"ADAMTS4",1.75874339738416e-06,2.65835342214527e-06,2.6704823813711e-06,1.91237579119236e-06,2.42779087803926e-06,1.60477924656684e-06
"ADAMTS5",1.15295400495184e-05,2.34560596071642e-06,1.82078344184393e-05,4.88718257749159e-06,1.10354130819966e-06,4.81433773970053e-06
"ADAMTS6",9.18454885300618e-06,2.03285849928756e-06,3.15602463252949e-06,1.38116029363893e-05,6.62124784919799e-07,8.91544025870468e-07
"ADAMTS7",1.34836993799452e-05,4.84758565214726e-06,3.4230728706666e-05,0.000106455585709708,2.14087013790735e-05,2.90643352433773e-05
"ADAMTS8",1.36791153129879e-06,9.22605011215124e-06,1.62656654138058e-05,1.7636354518774e-05,3.42097805541896e-05,2.19319830364135e-05
"ADAMTS9",4.16235937380918e-05,2.7052655413596e-05,3.95716934694082e-05,1.97612165089877e-05,6.62124784919799e-07,4.10110251900415e-06
"ADAMTS9-AS1",5.86247799128054e-07,4.84758565214726e-06,3.27741019531908e-05,6.37458597064121e-07,3.310623924599e-06,5.34926415522281e-07
"ADAMTS9-AS2",1.50470268442867e-05,4.69121192143283e-07,1.7722292167281e-05,7.01204456770533e-06,3.310623924599e-06,1.12334547259679e-05
"ADAMTSL1",2.63811509607624e-05,1.40736357642985e-06,2.98608484462405e-05,1.04118237520473e-05,1.6553119622995e-05,3.38786729830778e-06
"ADAMTSL2",2.44269916303356e-05,1.56373730714428e-07,4.12710913484625e-06,5.31215497553434e-06,2.20708261639933e-07,1.60477924656684e-06
"ADAMTSL3",3.6542779478982e-05,1.56373730714428e-07,2.42771125579191e-07,2.91106092659282e-05,1.10354130819966e-06,5.88419057074509e-06
"ADAMTSL4",1.03570444512623e-05,1.04770399578667e-05,3.64156688368787e-06,6.37458597064121e-07,9.04903872723725e-06,3.74448490865597e-06
"ADAMTSL4-AS2",1.36791153129879e-06,1.56373730714428e-07,1.69939787905434e-06,1.4236575334432e-05,4.63487349443859e-06,1.78308805174094e-07
"ADAMTSL5",9.77079665213423e-07,8.28780772786467e-06,5.21957919995261e-05,1.7636354518774e-05,6.62124784919799e-07,2.37150710881544e-05
"ADAP1",5.27623019215249e-06,2.97110088357413e-06,7.28313376737574e-07,0.000159152163067009,2.09672848557936e-05,4.47555100986975e-05
"ADAP2",0.000105720019776092,5.16033311357612e-06,5.09819363716302e-06,1.91237579119236e-06,1.9643035285954e-05,3.74448490865597e-06
"ADAR",0.000539934222996938,0.000772955350921417,0.000305163304853043,0.000730315066036461,0.000243441212588846,0.000800428226426506
"ADARB1",1.95415933042685e-07,3.33076046421731e-05,4.39415737298336e-05,0.000167651611027864,5.71634397647426e-05,0.000103597415806148
"ADARB2",2.59903190946771e-05,2.39251807993075e-05,3.4230728706666e-05,1.50865201305175e-05,1.47874535298755e-05,1.78308805174094e-07
"ADARB2-AS1",9.96621258517692e-06,4.69121192143283e-07,8.49698939527169e-06,1.97612165089877e-05,2.6264283135152e-05,5.17095535004871e-06
"ADAT1",2.93123899564027e-06,1.73574841093015e-05,1.69939787905434e-06,1.89112717129022e-05,1.69945361462748e-05,1.23033075570125e-05
"ADAT2",5.86247799128054e-07,5.47308057500497e-06,1.48090386603307e-05,1.48740339314961e-06,1.03732882970769e-05,1.78308805174094e-07
"ADCK1",1.62195224425428e-05,3.59659580643184e-06,2.06355456742313e-05,1.29616581403038e-05,5.51770654099833e-06,8.73713145353059e-06
"ADCK2",1.36791153129879e-06,2.2674190953592e-05,6.14210947715354e-05,4.99342567700228e-05,3.42097805541896e-05,2.22886006467617e-05
"ADCK5",5.86247799128054e-07,4.53483819071841e-06,8.98253164643008e-06,1.08367961500901e-05,1.9863743547594e-06,1.24816163621866e-06
"ADCY1",2.14957526346953e-06,0.000301332179086702,0.000172610270286805,0.000128129178009888,6.62124784919799e-07,0.000169571673720563
"ADCY10",1.75874339738416e-06,3.9093432678607e-06,8.01144714411331e-06,1.91237579119236e-06,7.72478915739766e-06,8.3805138431824e-06
"ADCY2",2.83353102911893e-05,7.55285119350686e-05,0.000130368094436026,0.000190175148124129,9.11525120572923e-05,7.89908006921235e-05
"ADCY3",0.000353116591008131,1.56373730714428e-07,2.50054259346567e-05,9.41313861664685e-05,6.40053958755806e-06,8.3805138431824e-06
"ADCY4",6.83955765649396e-06,5.78582803643383e-06,3.37451864555076e-05,3.76100572267831e-05,2.20708261639933e-07,8.91544025870468e-07
"ADCY5",6.23376826406164e-05,3.29948571807443e-05,4.4427115980992e-05,3.1872929853206e-06,1.03732882970769e-05,1.47996308294498e-05
"ADCY6",5.86247799128054e-07,2.03285849928756e-06,1.21385562789596e-06,6.16209977161983e-06,5.95912306427819e-06,1.96139685691503e-06
"ADCY6-DT",4.49456645998175e-06,7.81868653572139e-07,2.18494013021272e-06,1.06243099510687e-06,2.20708261639933e-07,1.78308805174094e-07
"ADCY7",1.97370092373112e-05,1.56373730714428e-07,1.21385562789596e-06,1.5936464926603e-05,4.92179423457051e-05,5.17095535004871e-06
"ADCY8",2.14957526346953e-06,4.69121192143283e-07,4.61265138600463e-06,4.46221017944884e-06,4.19345697115873e-06,1.60477924656684e-06
"ADCY9",0.000240557013575545,4.89449777136159e-05,2.42771125579191e-07,0.000528028204568113,1.12561213436366e-05,3.76231578917337e-05
"ADCYAP1R1",5.86247799128054e-07,3.28384834500298e-06,4.12710913484625e-06,2.33734818923511e-06,0.000114106171267845,7.89908006921235e-05
"ADD1",8.77417539361654e-05,6.80225728607761e-05,0.000163384967514796,0.000150652715106154,9.15939285805722e-05,0.000123568001985647
"ADD2",0.000410568875322681,0.000778897552688565,0.000149304242231203,0.000172326307406334,6.2460438044101e-05,0.000297240778225214
"ADD3",7.79709572840312e-05,0.000265366221022384,0.000142992192966144,4.950928437198e-05,0.0010009119665371,0.000130343736582262
"ADD3-AS1",6.78093287658116e-05,2.79908977978826e-05,1.43234964091723e-05,8.28696176183357e-06,0.00026286353961316,2.83511000226809e-05
"ADGB",1.75874339738416e-06,4.69121192143283e-07,7.28313376737574e-07,2.33734818923511e-06,1.54495783147953e-06,5.34926415522281e-07
"ADGRA1",5.86247799128054e-07,2.34560596071642e-06,1.18957851533804e-05,6.16209977161983e-06,2.20708261639933e-07,1.60477924656684e-06
"ADGRA2",6.39010101049579e-05,1.76702315707303e-05,4.58837427344671e-05,3.50602228385266e-05,4.19345697115873e-06,8.73713145353059e-06
"ADGRA3",1.1138708183433e-05,1.56373730714428e-07,1.5294580911489e-05,1.29616581403038e-05,7.83514328821762e-05,4.45772012935234e-06
"ADGRB1",1.30928675138599e-05,1.11025348807244e-05,4.49126582321504e-05,4.56845327895953e-05,2.18501179023534e-05,4.45772012935234e-06
"ADGRB2",6.54643375692994e-05,5.47308057500497e-06,1.21385562789596e-06,6.37458597064121e-07,2.20708261639933e-07,2.19319830364135e-05
"ADGRB3",6.83955765649396e-06,1.92339688778746e-05,1.67512076649642e-05,6.58707216966258e-06,6.62124784919799e-07,9.09374906387877e-06
"ADGRD1",5.86247799128054e-07,2.34560596071642e-06,4.61265138600463e-06,6.37458597064121e-07,3.75204044787886e-06,4.10110251900415e-06
"ADGRD2",5.29577178545676e-05,1.40736357642985e-06,5.26813342506845e-05,2.35859680913725e-05,4.48037771129064e-05,2.97775704640736e-05
"ADGRE1",4.88539832606712e-06,1.09461611500099e-06,3.64156688368787e-06,2.33734818923511e-06,1.9863743547594e-06,5.5275729603969e-06
"ADGRE2",4.88539832606712e-06,4.22209072928955e-06,1.21385562789596e-06,4.46221017944884e-06,7.72478915739766e-06,1.23033075570125e-05
"ADGRE3",2.14957526346953e-06,4.22209072928955e-06,1.21385562789596e-06,6.37458597064121e-07,1.9863743547594e-06,1.96139685691503e-06
"ADGRE5",1.95415933042685e-07,4.69121192143283e-07,1.69939787905434e-06,3.61226538336335e-06,5.07629001771846e-06,3.38786729830778e-06
"ADGRF1",5.27623019215249e-06,1.56373730714428e-07,1.33524119068555e-05,1.5936464926603e-05,3.310623924599e-06,1.3373160388057e-05
"ADGRF3",1.95415933042685e-07,6.09857549786268e-06,4.61265138600463e-06,5.73712737357709e-06,6.62124784919799e-07,8.91544025870468e-07
"ADGRF5",7.23038952257933e-06,7.81868653572139e-07,7.28313376737574e-07,7.43701696574807e-06,1.21389543901963e-05,1.62261012708425e-05
"ADGRG1",0.000295664306693582,2.03285849928756e-06,4.97680807437342e-05,1.91237579119236e-06,4.52451936361863e-05,1.30165427777088e-05
"ADGRG2",9.77079665213423e-07,7.81868653572139e-07,2.6704823813711e-06,1.06243099510687e-06,1.54495783147953e-06,8.91544025870468e-07
"ADGRG3",1.19203719156038e-05,1.14152823421532e-05,2.84042216927654e-05,2.12486199021374e-07,6.84195611083792e-06,3.74448490865597e-06
"ADGRG4",5.86247799128054e-07,1.56373730714428e-07,2.6704823813711e-06,2.12486199021374e-07,2.42779087803926e-06,4.10110251900415e-06
"ADGRG5",1.95415933042685e-07,6.09857549786268e-06,1.28668696556971e-05,7.86198936379082e-06,1.52288700531554e-05,2.15753654260653e-05
"ADGRG6",6.83955765649396e-06,1.40736357642985e-06,1.38379541580139e-05,8.71193415987632e-06,7.72478915739766e-06,8.73713145353059e-06
"ADGRG7",9.77079665213423e-07,1.56373730714428e-07,2.42771125579191e-07,2.12486199021374e-07,4.63487349443859e-06,1.96139685691503e-06
"ADGRL1",5.27623019215249e-06,0.000194998042200891,2.6704823813711e-06,0.000613872628972748,2.20708261639933e-07,0.000309365776977052
"ADGRL2",2.75536465590185e-05,4.22209072928955e-06,5.09819363716302e-06,1.48740339314961e-06,1.9863743547594e-06,5.88419057074509e-06
"ADGRL3",3.88877706754943e-05,8.89766527765094e-05,2.18494013021272e-06,3.25103884502702e-05,9.68909268599306e-05,5.75937440712322e-05
"ADGRL4",1.75874339738416e-06,1.56373730714428e-07,4.12710913484625e-06,4.88718257749159e-06,1.10354130819966e-06,6.59742579144146e-06
"ADGRV1",4.24052574702626e-05,6.09857549786268e-06,4.61265138600463e-06,7.43701696574807e-06,7.28337263411779e-06,7.31066101213784e-06
"ADH1A",5.86247799128054e-07,1.72011103785871e-06,2.42771125579191e-07,2.12486199021374e-07,4.63487349443859e-06,1.78308805174094e-07
"ADH4",6.1946850774531e-05,4.33155234078965e-05,2.06355456742313e-05,0.000203774264861497,2.53814500885923e-05,1.19466899466643e-05
"ADH5",0.000187403879787935,2.39251807993075e-05,4.34560314786752e-05,2.06111613050732e-05,4.52451936361863e-05,1.9079042153628e-05
"ADH6",2.09095048355673e-05,3.28384834500298e-06,3.64156688368787e-06,1.91237579119236e-06,1.10354130819966e-06,1.78308805174094e-07
