"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"RPL7L1",0.000177744480742856,8.74539020765055e-06,8.42533056434355e-05,1.07405086295725e-05,3.81483955632568e-05,5.33456173255575e-05
"RPL8",9.70058039318691e-06,3.69249808767467e-06,9.26108721549827e-06,9.01861756356165e-05,1.78025845961865e-05,1.14475573659995e-06
"RPL9",4.99952989495018e-05,3.98401109459636e-05,0.000109551885354065,0.000225550681221022,2.08544562412471e-05,6.5708979280837e-05
"RPLP0",2.83555426877771e-06,0.000133124273160903,2.14586167188375e-05,1.58550365484165e-05,9.44384725721513e-05,2.90767957096387e-05
"RPLP1",2.5221509022286e-05,1.1077494263024e-05,2.64279805905682e-05,5.50664172595541e-05,5.59509801594433e-06,6.15878586290772e-05
"RPLP2",2.23859547535083e-06,3.09003787336986e-05,0.000227461337219677,5.50664172595541e-05,0.000275855287028528,0.000269933402690268
"RPN1",6.93964597358756e-05,0.0001949250306283,8.01874624756558e-05,3.93818649750991e-05,0.000101559506410626,0.000116536133985875
"RPN2",6.52177481818874e-05,5.38327352782045e-05,2.93644228784092e-06,3.39263685283321e-05,4.79822041973408e-05,1.03028016293995e-05
"RPP14",4.19363552382388e-05,6.02460214304815e-06,1.51339717911801e-05,4.04047705588679e-05,1.64461971983818e-05,2.67872842364388e-05
"RPP21",4.47719095070165e-07,1.94342004614457e-07,2.25880175987763e-07,9.71760304580367e-06,1.06815507577119e-05,6.5251076986197e-05
"RPP25",2.53707487206427e-06,3.05116947244697e-05,2.48468193586539e-06,7.72293715745449e-05,5.08645274176758e-07,2.49556750578788e-05
"RPP25L",7.46198491783608e-07,1.3603940323012e-06,1.58116123191434e-06,3.23920101526789e-06,5.25600116649316e-06,1.25923131025994e-05
"RPP30",5.56664074870572e-05,1.22435462907108e-05,4.29172334376749e-06,3.69950852796385e-05,1.1868389730791e-06,1.85450429329191e-05
"RPP38",1.64163668192394e-06,5.24723412459033e-06,2.25880175987763e-07,5.11452791884403e-07,6.61238856429785e-06,6.63958327227969e-06
"RPP40",1.49239698356722e-07,4.85855011536141e-06,6.77640527963288e-07,3.92113807111376e-06,5.08645274176758e-07,2.28951147319989e-07
"RPPH1",1.65656065175961e-05,5.5776155324349e-05,5.7147684524904e-05,0.000486391605082068,4.42521388533779e-05,2.35819681739589e-05
"RPRD1A",0.000128793859681851,2.13776205075902e-06,0.000106389562890236,9.2572955331077e-05,0.000129365448065622,0.000102799065146675
"RPRD1B",4.70105049823673e-05,0.0001626642578623,6.663465191639e-05,1.82418162438771e-05,1.57680034994795e-05,3.86927438970782e-05
"RPRD2",0.000282212269592561,0.000561454051331165,0.000136657506472596,5.74531969550147e-05,0.000342318269520958,0.000268559695806348
"RPRML",8.99915381091032e-05,0.000152558473622348,9.01261902191173e-05,2.21629543149908e-06,1.33943255533213e-05,8.95198986021159e-05
"RPS10",0.000837383947479565,0.00051675539026984,0.000958861347068053,0.000933060376661113,0.00249456597298754,2.28951147319989e-07
"RPS11",8.20818340961969e-06,5.8302601384337e-07,0.000334528540637877,0.000324772522846596,0.000969647441005626,0.000560701359786654
"RPS12",1.3431572852105e-06,4.87798431582286e-05,9.7128475674738e-06,2.81299035536422e-05,8.5961051335872e-05,1.14475573659995e-06
"RPS13",0.000190579094801534,0.000254005000031095,0.000145240953160131,1.75598791880312e-05,0.000792638885592114,8.12776572985962e-05
"RPS14",1.68640859143096e-05,4.4698661061325e-06,3.45596669261277e-05,0.000120532374620758,1.61071003489307e-05,2.81609911203587e-05
"RPS15",4.47719095070165e-07,1.22435462907108e-05,3.50114272781032e-05,1.70484263961468e-07,0.00011139331504471,1.60265803123993e-06
"RPS15A",0.000114765328036319,0.000197645818692902,0.000206680361028803,2.02876274114147e-05,0.000263647800448286,1.62555314597192e-05
"RPS16",2.46245502288591e-05,8.53161400257464e-05,0.000180930020966198,0.000131102398986369,0.00031112135937145,0.00020903239750315
"RPS17",3.68622054941103e-05,1.94342004614457e-07,0.000300646514239712,0.000514010055843826,0.000757033716399741,3.43426720979984e-06
"RPS18",1.86549622945902e-05,2.15719625122047e-05,5.12747999492221e-05,6.32496619297046e-05,9.71512473677607e-05,2.51846262051988e-06
"RPS19",1.49239698356722e-07,7.19065417073489e-06,0.000101420199018505,0.000246349761424321,0.000119870736280989,6.38773701022771e-05
"RPS19BP1",6.71578642605248e-06,2.58474866137227e-05,8.24462642355334e-05,3.52902426400238e-05,8.47742123627929e-07,7.94460481200363e-05
"RPS2",6.67101451654546e-05,0.000119520332837891,1.51339717911801e-05,3.35854000004092e-05,6.0189690777583e-05,0.000101883260557395
"RPS20",8.25295531912671e-05,1.76851224199155e-05,0.000622751645198262,0.000834179503563462,0.00200965747827237,0.00108591529173871
"RPS21",2.91017411795607e-05,0.000124573224957867,7.07004950841697e-05,0.000307042159394604,0.000137164675602999,0.000247954092547549
"RPS23",7.90970401290625e-06,9.54219242656982e-05,0.000394160907098646,0.000291698575638071,0.000732618743239257,1.44239222811593e-05
"RPS24",0.000265795902773321,1.22435462907108e-05,0.000248694073762527,5.40435116757853e-05,0.000220582500567987,0.000162784265744512
"RPS25",0.000126704503904857,3.30381407844576e-06,0.00022113669229202,9.15500497473082e-05,0.000404372992970522,2.28951147319989e-07
"RPS26",5.417401050349e-05,1.74907804153011e-06,1.12940087993881e-06,4.31325187822514e-05,9.3760278873249e-05,4.3500717990798e-06
"RPS27",1.49239698356722e-07,1.1077494263024e-05,1.37786907352535e-05,6.32496619297046e-05,0.000138181966151352,4.3500717990798e-06
"RPS27A",4.49211492053732e-05,2.13776205075902e-06,3.0493823758348e-05,9.15500497473082e-05,0.000109358733948003,2.0834554406119e-05
"RPS27L",7.46198491783608e-07,8.35670619842163e-06,3.77219893899564e-05,0.000205092569545646,0.000206679529740489,0.000184763575887231
"RPS28",0.000323700905735729,0.000464671733033166,0.000293870108960079,0.000674265263967605,0.000713968416519442,0.000631676215455851
"RPS29",1.64163668192394e-06,4.64477391028551e-05,2.91385427024214e-05,0.000258624628429547,0.000210070498235001,9.38699704011957e-06
"RPS3",7.46198491783608e-07,5.63591813381924e-06,6.25688087486103e-05,4.2621065990367e-06,8.3926470239165e-05,4.2813864548838e-05
"RPS3A",0.000174759686775721,0.000442905428516346,0.000249145834114502,2.81299035536422e-05,0.000796368950936077,2.28951147319989e-07
"RPS4X",0.000321313070562022,1.74907804153011e-06,0.000745630460935605,1.89237532997229e-05,0.00127720828345784,6.86853441959968e-07
"RPS4Y1",1.49239698356722e-07,5.8302601384337e-07,2.25880175987763e-07,1.99466588834917e-05,9.1725697776542e-05,9.84489933475955e-06
"RPS5",1.94011607863738e-06,3.28437987798432e-05,2.25880175987763e-07,1.82418162438771e-05,1.69548424725586e-07,3.41137209506784e-05
"RPS6",2.58184678157129e-05,1.18548622814819e-05,0.000602874189711339,0.000373190053811653,0.000970664731553979,0.000702193168830408
"RPS6KA1",2.53707487206427e-06,1.1077494263024e-05,2.25880175987763e-07,1.70484263961468e-07,6.61238856429785e-06,1.03028016293995e-05
"RPS6KA2",5.65618456771975e-05,0.000177434250212999,3.72702290379808e-05,0.000102461042640842,0.000116818864635929,0.000171942311637312
"RPS6KA3",1.7162565311023e-05,6.02460214304815e-06,1.10681286234004e-05,1.87532690357615e-06,8.47742123627929e-07,3.43426720979984e-06
"RPS6KA4",1.49239698356722e-07,1.22435462907108e-05,1.58116123191434e-06,2.89823248734495e-06,5.25600116649316e-06,1.03028016293995e-05
"RPS6KA5",2.22367150551515e-05,1.74907804153011e-06,4.08843118537851e-05,2.23334385789523e-05,3.00100711764287e-05,2.06056032587991e-06
"RPS6KA6",3.8056123080964e-05,1.94342004614457e-07,6.43758501565124e-05,7.1432906599855e-05,8.98606651045605e-06,2.51846262051988e-06
"RPS6KB1",1.3431572852105e-06,3.69249808767467e-06,3.50114272781032e-05,3.15395888328715e-05,2.62800058324658e-05,1.60265803123993e-06
"RPS6KB2",6.41730702933903e-06,2.15719625122047e-05,2.48468193586539e-06,2.16515015231064e-05,1.1868389730791e-06,5.74667379773174e-05
"RPS6KC1",0.000323999385132443,0.000167328465973047,4.26913532616872e-05,8.37077736050807e-05,2.88232322033496e-06,8.47119245083961e-06
"RPS6KL1",7.46198491783608e-07,2.27380145398914e-05,2.48468193586539e-06,1.70484263961468e-07,6.61238856429785e-06,2.44977727632389e-05
"RPS7",0.000252961288714643,5.63591813381924e-06,0.000512070358964258,0.000245667824368475,0.000402338411873815,0.000195295328663951
"RPS8",8.20818340961969e-06,5.63591813381924e-06,0.000262698644673768,0.000171336685281275,0.000147337581086534,0.000260317454502828
"RPS9",7.61122461619281e-06,1.76851224199155e-05,4.74348369574302e-06,4.65422040614807e-05,3.8487492412708e-05,8.35671687717961e-05
"RPSA",6.4322309991747e-05,9.71710023072283e-07,8.51568263473866e-05,1.92647218276459e-05,0.000202271270697624,4.3729669138118e-05
"RPTOR",1.3431572852105e-06,1.94342004614457e-07,2.48468193586539e-06,3.92113807111376e-06,1.03424539082607e-05,6.15878586290772e-05
"RPUSD1",1.64163668192394e-06,1.30209143091686e-05,2.25880175987763e-07,1.14224456854183e-05,1.52593582253027e-06,4.83086920845178e-05
"RPUSD2",4.47719095070165e-07,8.74539020765055e-06,2.25880175987763e-07,2.55726395942202e-06,1.52593582253027e-06,2.51846262051988e-06
"RPUSD3",0.00010013983759736,0.000127682697031698,0.00020396979891695,0.000205433538073569,0.000138181966151352,1.48818245757993e-05
"RPUSD4",1.64163668192394e-06,1.53530183645421e-05,7.56698589559005e-05,0.000139285643656519,3.5605169192373e-06,1.57976291650793e-05
"RRAD",1.49239698356722e-07,5.73308913612647e-05,6.30205691005858e-05,2.55726395942202e-06,1.69548424725586e-07,9.82200422002755e-05
"RRAGA",0.000104318549151348,1.1077494263024e-05,8.4705065995411e-05,1.51730994925706e-05,1.69548424725586e-07,7.44091228789966e-05
"RRAGB",1.49239698356722e-07,1.94342004614457e-07,3.83996299179197e-06,1.87532690357615e-06,2.54322637088379e-06,3.89216950443982e-06
"RRAGC",7.61122461619281e-06,6.19950994720116e-05,1.28751700313025e-05,4.04047705588679e-05,3.47574270687451e-05,3.59453301292383e-05
"RRAGD",0.000197145641529229,0.00020192134279442,0.000166021929351006,5.11452791884403e-07,9.13866009270908e-05,2.97636491515986e-06
"RRAS",2.53707487206427e-06,9.52275822610837e-06,2.25880175987763e-07,3.92113807111376e-06,8.47742123627929e-07,2.28951147319989e-07
"RRAS2",0.000123421230541009,3.43985348167588e-05,5.62441638209529e-05,1.03995401016495e-05,7.62967911265136e-06,4.80797409371978e-06
"RRBP1",1.29838537570348e-05,3.7896690899819e-05,3.09455841103235e-05,0.00010689363350384,7.91791143468486e-05,0.000191632110306831
"RREB1",4.47719095070165e-07,7.75424598411682e-05,4.17878325577361e-05,1.70484263961468e-07,1.13597444566143e-05,7.66986343521965e-05
"RRH",1.04467788849705e-06,1.3603940323012e-06,2.25880175987763e-07,8.52421319807339e-07,1.69548424725586e-07,5.26587638835976e-06
"RRM1",2.96986999729876e-05,1.37982823276264e-05,1.24234096793269e-05,1.70484263961468e-07,3.95047829610615e-05,3.31979163613985e-05
"RRM2",1.04467788849705e-06,6.41328615227707e-06,6.77640527963288e-07,1.87532690357615e-06,5.08645274176758e-07,7.09748556691967e-06
"RRM2B",2.23859547535083e-06,6.02460214304815e-06,6.77640527963288e-07,1.3127288325033e-05,1.91589719939912e-05,1.80871406382792e-05
"RRN3",6.41730702933903e-06,9.91144223533728e-06,1.12940087993881e-06,6.18857878180128e-05,2.05153593917959e-05,1.71713360489992e-05
"RRN3P2",1.04467788849705e-06,5.8302601384337e-07,2.48468193586539e-06,3.92113807111376e-06,8.47742123627929e-07,4.3500717990798e-06
"RRP1",5.22338944248526e-06,0.000153335841640806,6.79899329723166e-05,1.92647218276459e-05,3.50965239181963e-05,2.06056032587991e-06
"RRP12",2.91017411795607e-05,2.4681434586036e-05,6.61828915644145e-05,1.70484263961468e-07,1.69548424725586e-07,3.73190370131583e-05
"RRP15",2.40275914354322e-05,1.06888102537951e-05,2.25880175987763e-07,3.92113807111376e-06,3.89961376868848e-06,3.43426720979984e-06
"RRP1B",1.95504004847305e-05,8.76482440811199e-05,2.93644228784092e-06,2.47202182744128e-05,6.42588529709971e-05,6.20457609237171e-05
"RRP36",1.04467788849705e-06,7.57933817996381e-06,8.35756651154722e-06,5.11452791884403e-07,1.27161318544189e-05,2.28951147319989e-07
"RRP7A",2.13412768650112e-05,5.8302601384337e-07,1.60374924951312e-05,4.27915502543284e-05,2.35672310368564e-05,0.000100509553673475
"RRP8",3.4325130622046e-06,4.08118209690359e-06,8.35756651154722e-06,1.55140680204936e-05,8.47742123627929e-07,9.38699704011957e-06
"RRP9",1.49239698356722e-07,6.31611514996984e-05,9.26108721549827e-06,1.44911624367248e-05,1.69548424725586e-07,6.86853441959968e-07
"RRS1",5.23831341232093e-05,2.13776205075902e-06,7.56698589559005e-05,8.52421319807339e-07,1.94980688434424e-05,6.84563930486768e-05
"RRS1-DT",1.04467788849705e-06,1.94342004614457e-07,6.77640527963288e-07,4.94404365488257e-06,1.69548424725586e-07,4.3500717990798e-06
"RS1",1.49239698356722e-07,8.10406159242284e-05,7.92839417717047e-05,7.21148436557009e-05,4.86603978962431e-05,0.000104630674325235
"RSAD1",1.49239698356722e-07,2.52644605998794e-06,2.25880175987763e-07,1.70484263961468e-07,4.91690431704199e-06,7.55538786155965e-06
"RSAD2",8.20818340961969e-06,1.74907804153011e-06,7.90580615957169e-06,5.2850121828055e-06,6.95148541374902e-06,1.71713360489992e-05
"RSBN1",1.64163668192394e-06,7.28782517304212e-05,2.03292158388986e-06,8.54126162446954e-05,1.27161318544189e-05,1.35081176918794e-05
"RSBN1L",4.62643064905837e-06,0.000201532658785191,3.18491048142745e-05,0.000128715619290908,7.03625962611181e-05,0.000234217023708349
"RSF1",0.000143120870724096,0.000264499468280275,0.000284834901920569,0.000464569619295,0.000205323142342684,0.000167821190985552
"RSKR",2.61169472124263e-05,5.8302601384337e-07,3.9077270445883e-05,2.26744071068752e-05,1.44116161016748e-05,3.96085484863582e-05
"RSL1D1",1.1789936170181e-05,7.19065417073489e-06,1.87480546069843e-05,1.70484263961468e-07,2.15326499401494e-05,1.99187498168391e-05
"RSL24D1",0.000366383459465752,0.000315417073489263,0.000217522609476216,6.0862882234244e-05,8.05355017446533e-05,7.71565366468364e-05
"RSPH1",2.99971793697011e-05,9.1923768182638e-05,1.01646079194493e-05,1.92647218276459e-05,4.08611703588662e-05,4.2813864548838e-05
"RSPH10B2",2.07443180715843e-05,1.06888102537951e-05,6.5731131212439e-05,4.96109208127871e-05,0.000130721835463427,1.60265803123993e-06
"RSPH14",3.73099245891804e-06,6.80197016150598e-06,1.12940087993881e-06,5.11452791884403e-07,8.47742123627929e-07,1.03028016293995e-05
"RSPH3",3.23850145434086e-05,0.000100863500394903,4.35948739656382e-05,8.01276040618899e-06,6.45979498204482e-05,3.54874278345984e-05
"RSPH4A",4.47719095070165e-07,1.74907804153011e-06,2.25880175987763e-07,2.21629543149908e-06,1.69548424725586e-07,3.89216950443982e-06
"RSPH6A",5.5218688391987e-06,4.52816870751684e-05,5.19524404771854e-06,5.62598071072844e-06,2.54322637088379e-06,6.63958327227969e-06
"RSPH9",2.23859547535083e-06,5.63591813381924e-06,2.93644228784092e-06,1.53435837565321e-06,1.69548424725586e-07,2.51846262051988e-06
"RSPO2",1.49239698356722e-07,6.80197016150598e-06,2.48468193586539e-06,3.58016954319082e-06,1.86503267198144e-06,1.14475573659995e-06
"RSPO3",1.49239698356722e-07,1.94342004614457e-07,1.12940087993881e-06,8.09800253816972e-05,1.69548424725586e-07,2.28951147319989e-07
"RSPO4",7.46198491783608e-07,1.14661782722529e-05,2.25880175987763e-07,1.10814771574954e-05,8.47742123627929e-07,6.18168097763972e-06
"RSPRY1",0.00014431478831095,0.00010902586458871,1.3326930383278e-05,5.88170710667064e-05,0.000211426885632806,0.000265354379743868
"RSRC1",7.44706094800041e-05,2.04059104845179e-05,5.64700439969407e-06,8.69469746203486e-06,2.15326499401494e-05,6.98300999325968e-05
"RSRC2",5.417401050349e-05,2.54588026044938e-05,0.000118587092393575,5.11452791884403e-07,0.000215156950976768,7.55538786155965e-06
"RSRP1",1.41777713438886e-05,5.38327352782045e-05,2.25880175987763e-07,6.83641898485486e-05,5.64596254336201e-05,2.28951147319989e-07
"RSU1",7.01426582276592e-06,7.21008837119634e-05,3.50114272781032e-05,3.08576517770257e-05,0.000106645959152394,2.28951147319989e-07
"RTCA",8.40219501748343e-05,6.80197016150598e-06,3.00420634063724e-05,3.23920101526789e-06,1.94980688434424e-05,2.97636491515986e-06
"RTCB",1.49239698356722e-07,1.94342004614457e-07,2.48468193586539e-06,8.43897106609266e-05,3.91656861116103e-05,2.06056032587991e-06
"RTEL1",1.49239698356722e-07,8.2984035970373e-05,5.62441638209529e-05,1.70484263961468e-07,2.20412952143262e-06,6.84563930486768e-05
"RTF1",8.19325943978402e-05,5.8302601384337e-07,2.14586167188375e-05,0.000311474750257602,9.91858284644677e-05,0.000115620329396595
"RTF2",7.46198491783608e-07,0.00021630265113589,0.000112262447465918,8.33668050771578e-05,8.93520198303838e-05,0.00020674288602995
"RTKN",1.23868949636079e-05,2.27380145398914e-05,1.06163682714248e-05,1.70484263961468e-07,4.57780746759082e-06,9.22673123699558e-05
"RTKN2",1.94011607863738e-06,2.52644605998794e-06,3.38820263981644e-06,1.53435837565321e-06,3.22142006978613e-06,3.43426720979984e-06
"RTL10",1.32823331537482e-05,1.94342004614457e-07,6.77640527963288e-07,2.50611868023358e-05,4.91690431704199e-06,9.84489933475955e-06
"RTL5",1.94011607863738e-06,1.49643343553132e-05,3.83996299179197e-06,2.81299035536422e-05,6.61238856429785e-06,6.18168097763972e-06
"RTL6",8.90960999189628e-05,1.3603940323012e-06,1.87480546069843e-05,2.26744071068752e-05,8.47742123627929e-07,4.83086920845178e-05
"RTL8A",8.20818340961969e-06,7.96802218919272e-06,2.25880175987763e-07,8.69469746203486e-06,2.54322637088379e-06,1.35081176918794e-05
"RTL8C",2.43260708321456e-05,6.9380095647361e-05,6.55052510364512e-06,4.79060781731725e-05,8.64696966100488e-06,6.86853441959968e-07
"RTL9",4.02947185563149e-06,7.19065417073489e-06,6.55052510364512e-06,1.70484263961468e-07,1.69548424725586e-07,1.60265803123993e-06
"RTN1",0.00571901448072793,0.00394222756360425,0.00359894884401302,2.55726395942202e-06,1.52593582253027e-06,0.000186137282771151
"RTN2",4.47719095070165e-07,5.24723412459033e-06,1.58116123191434e-06,0.00013826273807275,7.29058226320019e-06,0.000291454810538347
"RTN3",0.000883946733366863,7.21008837119634e-05,0.000212101485252509,1.70484263961468e-07,2.35672310368564e-05,0.000490184406412097
"RTN4",0.00472746592484587,0.00194167096810304,0.00173995499563374,1.27863197971101e-05,0.000410137639411192,0.000921528367962958
"RTN4IP1",1.49239698356722e-07,2.85682746783251e-05,3.83996299179197e-06,3.92113807111376e-06,3.22142006978613e-06,6.86853441959968e-07
"RTN4R",4.47719095070165e-07,2.07945944937469e-05,6.77640527963288e-07,1.19338984773027e-06,1.86503267198144e-06,1.21344108079594e-05
"RTN4RL1",4.47719095070165e-07,1.80738064291445e-05,2.93644228784092e-06,2.71069979698734e-05,1.69548424725586e-07,2.44977727632389e-05
